customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04611,Female,0,No,Yes,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,90.43,4371.37,No
CUST-04612,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),80.83,4608.82,No
CUST-04613,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,125.0,6924.24,Yes
CUST-04614,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,116.58,2334.64,Yes
CUST-04615,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),80.84,3464.45,No
CUST-04616,Female,0,Yes,Yes,34,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,56.41,1902.29,No
CUST-04617,Female,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),122.33,7685.13,No
CUST-04618,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),92.91,1260.11,No
CUST-04619,Male,0,No,Yes,60,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.82,4978.9,No
CUST-04620,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,102.76,2539.35,No
CUST-04621,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.47,2576.44,No
CUST-04622,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),106.95,4034.02,No
CUST-04623,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),68.94,1789.46,Yes
CUST-04624,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,78.29,1368.07,Yes
CUST-04625,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.51,2567.09,No
CUST-04626,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.87,4418.1,No
CUST-04627,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.25,1496.64,No
CUST-04628,Female,0,Yes,No,45,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),118.36,5284.01,No
CUST-04629,Male,0,Yes,No,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,101.91,4852.31,No
CUST-04630,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),48.83,285.16,No
CUST-04631,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.22,1772.38,No
CUST-04632,Female,1,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),89.24,2075.65,Yes
CUST-04633,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,74.37,2188.97,No
CUST-04634,Female,1,Yes,No,28,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,31.55,843.62,No
CUST-04635,Female,1,No,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.27,551.51,No
CUST-04636,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,105.84,7480.05,No
CUST-04637,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.98,48.34,No
CUST-04638,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),71.88,3091.27,No
CUST-04639,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),99.19,3390.63,No
CUST-04640,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,90.72,4645.06,No
CUST-04641,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,62.99,3824.61,No
CUST-04642,Female,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),67.33,3203.31,No
CUST-04643,Male,0,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,52.41,2934.57,No
CUST-04644,Female,0,Yes,No,20,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.04,1681.1,No
CUST-04645,Female,0,No,No,72,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,46.66,3420.47,No
CUST-04646,Female,1,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.75,761.72,Yes
CUST-04647,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),66.16,3246.29,No
CUST-04648,Female,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),78.03,805.8,Yes
CUST-04649,Female,1,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),62.52,988.05,No
CUST-04650,Female,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),89.93,5362.41,No
CUST-04651,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,843.46,No
CUST-04652,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,94.83,4387.73,No
CUST-04653,Female,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),75.05,4416.52,No
CUST-04654,Female,1,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),125.0,2678.55,Yes
CUST-04655,Female,0,No,No,47,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),68.61,3207.46,No
CUST-04656,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),46.37,731.72,Yes
CUST-04657,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,98.74,3426.41,No
CUST-04658,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,75.73,2238.22,No
CUST-04659,Female,0,No,No,45,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),27.65,1227.1,No
CUST-04660,Female,0,No,Yes,5,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),125.0,605.96,No
CUST-04661,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.69,55.27,No
CUST-04662,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,73.11,182.5,Yes
CUST-04663,Female,0,No,Yes,20,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,79.83,1591.88,No
CUST-04664,Female,1,Yes,Yes,42,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.52,3224.3,No
CUST-04665,Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),111.32,1355.75,Yes
CUST-04666,Male,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.53,3332.49,No
CUST-04667,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.58,2392.22,No
CUST-04668,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),57.29,1288.37,No
CUST-04669,Male,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,104.29,6842.61,No
CUST-04670,Female,1,Yes,No,13,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),98.7,1248.44,Yes
CUST-04671,Female,0,No,Yes,14,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.58,918.14,No
CUST-04672,Male,1,No,No,28,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),69.45,1912.73,No
CUST-04673,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),66.82,370.08,Yes
CUST-04674,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.09,2507.57,No
CUST-04675,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,88.85,4846.09,No
CUST-04676,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.27,1138.4,No
CUST-04677,Male,0,No,No,63,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),84.62,5296.36,No
CUST-04678,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,103.62,37.23,Yes
CUST-04679,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.25,1014.78,No
CUST-04680,Female,1,No,Yes,53,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,77.97,4099.31,No
CUST-04681,Female,0,No,Yes,28,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,38.21,1092.48,No
CUST-04682,Female,0,No,No,69,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,81.38,5649.09,No
CUST-04683,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),72.09,2272.67,No
CUST-04684,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),60.76,4176.34,No
CUST-04685,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.85,3900.45,No
CUST-04686,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,88.61,1452.88,Yes
CUST-04687,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,36.61,2292.6,No
CUST-04688,Female,1,No,No,3,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.45,252.17,Yes
CUST-04689,Female,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,64.25,890.26,No
CUST-04690,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,104.02,5968.19,No
CUST-04691,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,21.25,1379.35,No
CUST-04692,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,86.04,2399.3,No
CUST-04693,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.92,1524.49,No
CUST-04694,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.21,3574.38,No
CUST-04695,Male,1,Yes,Yes,54,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),123.1,6594.69,No
CUST-04696,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.12,1855.1,No
CUST-04697,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,88.75,535.33,Yes
CUST-04698,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),38.84,467.09,No
CUST-04699,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),122.35,8272.09,No
CUST-04700,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.2,3296.31,Yes
CUST-04701,Male,0,Yes,No,39,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,118.75,4607.31,No
CUST-04702,Female,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),74.45,2268.73,No
CUST-04703,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.68,2734.54,Yes
CUST-04704,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.01,1422.19,No
CUST-04705,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,121.75,3507.08,Yes
CUST-04706,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,72.95,398.41,No
CUST-04707,Female,1,No,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),124.88,2733.7,No
CUST-04708,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.25,1542.2,No
CUST-04709,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,72.57,808.82,No
CUST-04710,Female,0,No,No,53,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),56.37,3013.4,No
CUST-04711,Female,1,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,92.28,277.03,No
CUST-04712,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,107.01,5641.47,No
CUST-04713,Male,1,No,No,20,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),121.75,2461.45,Yes
CUST-04714,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),46.77,2445.06,No
CUST-04715,Female,1,No,No,36,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.64,3917.63,Yes
CUST-04716,Male,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,72.96,4089.95,Yes
CUST-04717,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,124.38,6076.44,No
CUST-04718,Male,0,No,No,41,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.71,2987.69,No
CUST-04719,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),125.0,6584.53,Yes
CUST-04720,Female,1,Yes,No,70,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),62.62,4381.22,No
CUST-04721,Male,1,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),99.12,4198.59,No
CUST-04722,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),48.34,598.41,Yes
CUST-04723,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.2,265.1,No
CUST-04724,Female,0,No,No,40,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),34.6,1387.11,No
CUST-04725,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.06,2590.2,No
CUST-04726,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,63.72,2833.48,No
CUST-04727,Female,0,Yes,No,49,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,84.46,4202.92,No
CUST-04728,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.85,1257.76,Yes
CUST-04729,Female,0,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),64.99,3549.54,No
CUST-04730,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.67,6899.42,No
CUST-04731,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.4,1586.48,No
CUST-04732,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,103.15,6978.21,No
CUST-04733,Male,0,Yes,Yes,67,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),42.12,2742.92,No
CUST-04734,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.35,2731.56,Yes
CUST-04735,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.27,2082.12,No
CUST-04736,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),117.57,7951.24,No
CUST-04737,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,41.38,2556.38,No
CUST-04738,Female,0,No,No,28,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,50.88,1442.15,No
CUST-04739,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,113.99,5470.26,No
CUST-04740,Male,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),66.11,2765.28,No
CUST-04741,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),122.72,3670.33,Yes
CUST-04742,Female,1,Yes,No,47,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,86.85,4029.26,No
CUST-04743,Female,0,No,Yes,68,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,21.3,1408.1,No
CUST-04744,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,78.1,114.13,No
CUST-04745,Male,1,Yes,No,65,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),21.25,1459.2,No
CUST-04746,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.73,2320.43,No
CUST-04747,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),96.27,5753.91,No
CUST-04748,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),87.45,698.49,Yes
CUST-04749,Male,0,No,No,65,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,51.02,3287.56,No
CUST-04750,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,87.89,2944.55,No
CUST-04751,Female,1,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,44.55,2967.59,No
CUST-04752,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),100.81,3141.96,No
CUST-04753,Male,0,Yes,No,54,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,103.18,5567.98,No
CUST-04754,Male,0,Yes,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.96,2348.06,No
CUST-04755,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.97,922.35,Yes
CUST-04756,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,42.45,800.83,No
CUST-04757,Male,1,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,125.0,4886.01,Yes
